Date Time,Month,Day,Day of Week,Hour,Minute,SecondsFromStart,SiteOutdoorAirDrybulbTemperature_Environment,SiteOutdoorAirRelativeHumidity_Environment,HeatingElectricity,HeatingNaturalGas,CoolingElectricity,ElectricityFacility,GasFacility,HeatingEnergyTransfer,WaterHeaterTotalDemandHeatTransferRate,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone4,TotalSensibleLoad,TotalCoolingSensibleLoad,TotalHeatingSensibleLoad,TotalWaterHeating
02/08/2017 06:00,2,8,3,6,0,3304800,-8.3,77,0,3.07543e+07,6.21043e+06,5.30137e+08,0,5.24137e+07,54.5826,0,4269.42,0,7283.76,0,2278.61,0,1461.71,0,0,1539,411.419,0,4615.63,0,21859.5,0,21859.5,54.6
02/08/2017 07:00,2,8,3,7,0,3308400,-10,80,0,3.3498e+07,9.20043e+06,6.66239e+08,0,4.23579e+07,54.5738,122.609,5397.68,0,6291.34,0,1930.93,0,1540.45,0,0,3341.47,438.448,0,4189.56,0,23252.5,0,23252.5,54.6
02/08/2017 08:00,2,8,3,8,0,3312000,-10,77,0,9.10303e+07,9.2742e+06,3.77761e+08,0,1.05232e+08,755.114,530.764,7222.66,0,7498.35,0,2270.62,0,1955.56,0,0,5201.32,684.147,0,5267.03,0,30630.5,0,30630.5,755.1
02/08/2017 09:00,2,8,3,9,0,3315600,-9.4,74,0,2.74205e+09,3.72163e+06,7.50039e+08,0,1.39513e+09,753.938,8600.42,40997.4,13282,46375.1,0,14190.1,181138,14160,44885.9,36844.4,54789.7,9465.78,-38711.4,61456.6,6477.31,493951.3,-38711.4,532662.7,753.9
02/08/2017 10:00,2,8,3,10,0,3319200,-8.3,71,0,2.34911e+09,1.38199e+07,2.063e+09,0,1.07582e+09,2668.01,3773.85,34395.3,9532.13,35007.5,0,11391,53688.6,11863.5,37148.9,26008,48928.9,4440.76,-113430,46083.9,2137.79,210970.1,-113430.0,324400.1,2668.0
02/08/2017 11:00,2,8,3,11,0,3322800,-7.2,65,0,1.26419e+09,1.23025e+07,2.87152e+09,0,4.90865e+08,4033.22,0,24847.4,6439.81,31373.7,-1727,9458.66,4415.93,8409.37,25619,18982.3,34887.1,1827.12,-153173,39587.9,8.25935,50956.5,-154900.0,205856.5,4033.2
02/08/2017 12:00,2,8,3,12,0,3326400,-6.7,62,0,3.25152e+09,0,2.81557e+09,0,4.11513e+08,5616.16,0,16677.6,4724.31,19022.3,-7195.85,4659.67,0,4991.79,18440.7,16003.9,19521.7,119.287,-200324,22326.8,0,-81031.8,-207519.9,126488.1,5616.2
02/08/2017 13:00,2,8,3,13,0,3330000,-7.2,59,0,4.04518e+09,0,2.91079e+09,0,4.4447e+08,7259.61,0,17760,4882.03,24203.5,-45407.6,6879.68,0,5506.73,12160.5,15161.5,16005.7,0,-214338,22263.9,0,-134922.1,-259745.6,124823.5,7259.6
02/08/2017 14:00,2,8,3,14,0,3333600,-7.2,57,0,3.8485e+09,0,2.88555e+09,0,3.52061e+08,10798.1,0,14665.7,4322.8,23070.1,-101926,6308.29,0,4411.48,6982.22,14254.1,7365.54,0,-218811,16573.2,0,-222783.6,-320737.0,97953.4,10798.1
02/08/2017 15:00,2,8,3,15,0,3337200,-7.8,62,0,3.90928e+09,0,2.8589e+09,0,2.96117e+08,10583,0,14110.1,3988.28,21471.3,-97692,5763.03,0,4069.44,4079.7,13409.3,3349.65,0,-222742,12016.6,0,-238176.6,-320434.0,82257.4,10583.0
02/08/2017 16:00,2,8,3,16,0,3340800,-7.8,62,0,3.85659e+09,0,2.86889e+09,0,2.7527e+08,9602.67,0,13073.7,3786.71,19656.1,-91596.7,5256.03,0,3724.58,4515.69,13028.2,2718.14,0,-217955,10694.6,0,-233098.0,-309551.7,76453.8,9602.7
02/08/2017 17:00,2,8,3,17,0,3344400,-7.8,65,0,3.89946e+09,0,2.91347e+09,0,3.00949e+08,7951.76,0,14608.8,3783.61,19513.9,-106289,5143.38,0,3965.93,5733.32,13310.3,5506.71,204.189,-220074,11673.2,0,-242919.7,-326363.0,83443.3,7951.8
02/08/2017 18:00,2,8,3,18,0,3348000,-8.3,68,0,3.89789e+09,0,2.90999e+09,0,3.1201e+08,8689.41,0,14939.7,3511.31,17704.8,-121648,4697.38,0,3976.39,7062.34,12232,9396.83,335.323,-234634,12755.1,0,-269670.8,-356282.0,86611.2,8689.4
02/08/2017 19:00,2,8,3,19,0,3351600,-8.3,62,0,4.00557e+09,0,3.24269e+09,0,3.60042e+08,8163.15,143.931,16946.4,3624.86,18984.2,-121747,4902.89,0,4329.92,8838.52,13012.8,12977.8,901.394,-237121,15152.5,219.882,-258832.9,-358868.0,100035.1,8163.2
02/08/2017 20:00,2,8,3,20,0,3355200,-8.9,68,0,4.14619e+09,0,3.25668e+09,0,3.71056e+08,8196.66,501.047,17348.6,3575.02,18849.9,-114678,4814.4,0,4356.61,9395.11,13008.7,14057.1,1083.56,-235631,15537.9,380.777,-247400.3,-350309.0,102908.7,8196.7
02/08/2017 21:00,2,8,3,21,0,3358800,-9.4,70,0,1.99951e+09,4.63965e+06,2.32234e+09,0,3.70343e+08,6009.83,1554.04,25468.4,3681.45,26330.5,-57940.5,6509.12,0,6142.76,10554.1,13619.6,21910.7,2058.69,-218567,22728.1,641.625,-135308.4,-276507.5,141199.1,6009.8
02/08/2017 22:00,2,8,3,22,0,3362400,-10.6,77,0,1.50108e+09,0,1.30408e+09,0,1.20016e+08,5839.84,0,0,4035.34,0,0,0,0,0,12657.6,15500.6,0,0,-206298,0,1138.3,-172966.2,-206298.0,33331.8,5839.8
02/08/2017 23:00,2,8,3,23,0,3366000,-12.8,84,0,1.69525e+09,0,1.32513e+09,0,1.3686e+08,4044.16,0,0,4389.41,0,0,0,0,0,14676.1,17293.3,0,0,-204128,0,1608.04,-166161.2,-204128.0,37966.9,4044.2
02/09/2017 00:00,2,9,4,0,0,3369600,-13.3,84,0,3.0341e+08,0,9.16172e+08,0,1.28853e+08,2293.55,0,0,6007.73,0,0,0,0,0,21275.8,24311.9,0,0,-191921,0,2573.1,-137752.5,-191921.0,54168.5,2293.6
02/09/2017 01:00,2,9,4,1,0,3373200,-15,87,0,4.20508e+08,0,4.31603e+08,0,1.82583e+08,53.0767,0,0,5520.48,0,0,0,0,0,20638.1,23028,0,0,0,0,2660.84,51847.4,0,51847.4,53.1
02/09/2017 02:00,2,9,4,2,0,3376800,-14.4,83,0,0,0,3.74747e+08,0,0,53.0682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,53.1
02/09/2017 03:00,2,9,4,3,0,3380400,-13.9,80,0,385742,3.69614e+06,4.46518e+08,0,2.06665e+06,53.0596,0,0,0,0,0,0,0,422.287,0,0,0,0,0,0,0,422.3,0,422.3,53.1
02/09/2017 04:00,2,9,4,4,0,3384000,-12.2,77,0,0,0,3.74747e+08,0,0,53.0511,0,0,0,0,0,0,0,644.039,0,0,0,0,0,0,0,644.0,0,644.0,53.1
02/09/2017 05:00,2,9,4,5,0,3387600,-11.1,77,0,3.45814e+06,0,4.28502e+08,0,8.57988e+06,53.0425,0,1502.49,0,0,0,216.46,0,1172.68,0,0,0,0,0,0,0,2891.6,0,2891.6,53.0
02/09/2017 06:00,2,9,4,6,0,3391200,-10.6,84,0,5.39758e+06,0,4.46292e+08,0,1.66096e+07,53.034,0,3367.86,0,0,0,474.776,0,1451.8,0,0,345.016,0,0,0,0,5639.5,0,5639.5,53.0
02/09/2017 07:00,2,9,4,7,0,3394800,-8.9,88,0,9.53419e+06,0,5.58547e+08,0,1.86359e+07,53.0255,0,4127.69,0,0,0,434.05,0,1458.97,0,0,1551.67,0,0,0,0,7572.4,0,7572.4,53.0
02/09/2017 08:00,2,9,4,8,0,3398400,-7.8,88,0,1.62586e+07,0,2.11727e+08,0,2.55133e+07,739.596,0,4584.88,0,0,0,517.643,0,1477.63,0,0,2458.23,0,0,0,0,9038.4,0,9038.4,739.6
02/09/2017 09:00,2,9,4,9,0,3402000,-6.7,88,0,2.45537e+09,0,6.88154e+08,0,1.21494e+09,738.44,9188.45,50324.8,11076.9,49423,0,13631.8,127255,12155.3,37081.8,38187.5,55712.2,7428.31,-39198.3,48976.2,5264.71,426507.7,-39198.3,465706.0,738.4
02/09/2017 10:00,2,9,4,10,0,3405600,-6.1,88,0,1.88408e+09,0,1.86034e+09,0,8.84032e+08,2699.29,6696.07,49259.2,8249.04,43708.5,-26377.6,11134.2,37335,12018.2,29973.2,31062,49302.6,5464.47,-133473,42342.3,3447.99,170142.2,-159850.6,329992.8,2699.3
02/09/2017 11:00,2,9,4,11,0,3409200,-2.8,89,0,1.1233e+09,0,2.70357e+09,0,4.53197e+08,4109.3,3392.46,29024.5,5291.85,32135.8,-54121.9,7622.39,0,6911.45,20208,20968.8,29075.5,3976.24,-174472,31254.7,2116.49,-36615.7,-228593.9,191978.2,4109.3
02/09/2017 12:00,2,9,4,12,0,3412800,-2.2,85,0,2.66524e+09,0,2.81149e+09,0,4.33666e+08,5637.6,1675.39,18701.5,4085.92,20819.7,-57322.3,4965.57,0,5082.11,16809.5,17573.2,18202.6,2990.05,-198755,20403.2,1899.67,-122868.9,-256077.3,133208.4,5637.6
02/09/2017 13:00,2,9,4,13,0,3416400,-2.2,92,0,3.20988e+09,0,2.90844e+09,0,5.21066e+08,7132.02,1469.69,21051.7,4472.01,27042.1,-104785,6716.41,0,5230.62,14990.7,17138.6,19295.3,2772.11,-222092,24816.4,1318.04,-180563.3,-326877.0,146313.7,7132.0
02/09/2017 14:00,2,9,4,14,0,3420000,-1.7,92,0,2.79251e+09,0,2.88171e+09,0,3.67301e+08,10948.1,528.574,15006.2,3312.48,21122.4,-137585,5267.08,0,3738.28,9134.46,12506.2,11623.2,1813.44,-226138,17657.6,525.615,-261487.5,-363723.0,102235.5,10948.1
02/09/2017 15:00,2,9,4,15,0,3423600,-1.7,92,0,2.88629e+09,0,2.85447e+09,0,3.94359e+08,10482.1,944.695,15052.1,3560.97,22672,-134801,5496.61,0,3645.92,10372.4,13913.7,11331.5,2526.28,-228820,18974.5,1065.97,-254064.4,-363621.0,109556.6,10482.1
02/09/2017 16:00,2,9,4,16,0,3427200,-1.7,89,0,2.76843e+09,0,2.86366e+09,0,3.35241e+08,9681.33,768.457,13211,3304.61,20220.5,-139298,4909.85,0,3207.19,8252.51,12960.6,7898.48,2185.61,-223687,15208.6,990.966,-269866.6,-362985.0,93118.4,9681.3
02/09/2017 17:00,2,9,4,17,0,3430800,-2.2,82,0,2.86643e+09,0,2.90849e+09,0,3.29093e+08,7853.74,1137.45,13919.9,3235.2,19533.8,-141683,4719.65,0,3324.84,7557.1,12766.2,7869.98,2238.66,-225314,13965.3,1118.22,-275610.7,-366997.0,91386.3,7853.7
02/09/2017 18:00,2,9,4,18,0,3434400,-2.8,89,0,2.94468e+09,0,2.90555e+09,0,3.83786e+08,8837.1,1657.54,14927,3450.59,20751.6,-156694,4956.33,0,3522.45,10419.7,13805.9,11564.3,2724.13,-239519,17379.3,1521.74,-289532.4,-396213.0,106680.6,8837.1
02/09/2017 19:00,2,9,4,19,0,3438000,-2.8,81,0,3.07738e+09,0,3.23841e+09,0,4.51855e+08,7991.25,2319.31,17146,3780.52,23264.8,-155736,5459.83,0,3956.66,12874.2,15446.8,15027.5,3433.94,-241679,20786.7,1938.46,-271980.3,-397415.0,125434.7,7991.3
02/09/2017 20:00,2,9,4,20,0,3441600,-3.9,78,0,3.38997e+09,0,3.25332e+09,0,5.1579e+08,8339.65,2723.25,18342.8,4246.99,26392.8,-148773,6099.8,0,4190.61,15507.4,17721.3,16682.4,4240.78,-239887,24316.7,2502.14,-245693.0,-388660.0,142967.0,8339.7
02/09/2017 21:00,2,9,4,21,0,3445200,-3.9,75,0,1.74146e+09,7.42873e+06,2.36111e+09,0,4.48772e+08,5964.21,3943.84,24822.2,4261.73,33246.2,-98774.7,7779.44,0,5538.23,15924.2,17924.7,23060.5,5531.22,-222513,31043.5,2583.89,-145628.1,-321287.7,175659.7,5964.2
02/09/2017 22:00,2,9,4,22,0,3448800,-3.9,75,0,9.70793e+08,0,1.30229e+09,0,1.45039e+08,5763.25,0,0,4180.51,0,0,0,0,0,15841.5,17631.9,0,0,-209960,0,2580.55,-169725.5,-209960.0,40234.5,5763.3
02/09/2017 23:00,2,9,4,23,0,3452400,-4.4,75,0,1.05513e+09,0,1.32201e+09,0,1.44772e+08,4119.46,0,0,4151.06,0,0,0,0,0,15879.7,17598.6,0,0,-207575,0,2623.47,-167322.2,-207575.0,40252.8,4119.5
02/10/2017 00:00,2,10,5,0,0,3456000,-5,78,0,4.17426e+08,0,9.19078e+08,0,1.49816e+08,2336.42,0,0,6237.46,0,0,0,0,0,24399,26323.2,0,0,-187155,0,4270.9,-125924.4,-187155.0,61230.6,2336.4
02/10/2017 01:00,2,10,5,1,0,3459600,-5.6,74,0,0,5.28571e+06,8.63294e+08,0,0,2325.24,0,0,0,0,0,0,0,0,0,0,0,0,-178137,0,0,-178137.0,-178137.0,0,2325.2
02/10/2017 02:00,2,10,5,2,0,3463200,-6.1,74,0,0,0,3.74747e+08,0,0,54.0805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,54.1
02/10/2017 03:00,2,10,5,3,0,3466800,-7.2,77,0,0,0,3.74747e+08,0,0,54.0718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,54.1
02/10/2017 04:00,2,10,5,4,0,3470400,-8.3,81,0,0,0,3.74747e+08,0,0,54.0631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,54.1
02/10/2017 05:00,2,10,5,5,0,3474000,-8.9,81,0,0,0,3.74747e+08,0,0,54.0544,0,0,0,0,0,73.6165,0,316.611,0,0,0,0,0,0,0,390.2,0,390.2,54.1
02/10/2017 06:00,2,10,5,6,0,3477600,-10,84,0,4.58272e+06,0,4.28507e+08,0,1.27105e+07,54.0457,0,2002.78,0,211.607,0,596.007,0,955.501,0,0,663.524,0,0,0,0,4429.4,0,4429.4,54.0
02/10/2017 07:00,2,10,5,7,0,3481200,-10,80,0,1.3511e+07,0,5.58565e+08,0,2.94325e+07,54.037,0,4254.29,0,2124.06,0,1021.99,0,1365.72,0,0,2881.09,0,0,209.086,0,11856.2,0,11856.2,54.0
02/10/2017 08:00,2,10,5,8,0,3484800,-10,80,0,1.12008e+07,6.13559e+06,2.96053e+08,0,2.34098e+07,54.0283,0,1891.77,0,0,0,883.566,0,1456.25,0,0,4045.78,0,0,0,0,8277.4,0,8277.4,54.0
02/10/2017 09:00,2,10,5,9,0,3488400,-8.3,74,0,2.46274e+09,1.39333e+07,8.79824e+08,0,1.17706e+09,54.0196,8940.13,46016.6,11762.7,45391.1,0,14146.7,111711,13789.5,41388.5,31698.1,58418.5,8050.43,-42331.6,56519.2,5297.6,410798.5,-42331.6,453130.1,54.0
02/10/2017 10:00,2,10,5,10,0,3492000,-7.2,71,0,1.65827e+09,9.29631e+06,1.99208e+09,0,7.18669e+08,3522.92,4272.96,34037.7,8153.04,33994.7,-59602.4,11418.9,12195.8,11615.6,31705.6,20296.5,49567.3,4004.46,-152494,46554.2,1596.26,57316.6,-212096.4,269413.0,3522.9
02/10/2017 11:00,2,10,5,11,0,3495600,-6.7,71,0,9.50084e+08,0,2.70448e+09,0,3.62006e+08,4010.85,380.264,18909.9,4763.97,23068.9,-103753,7525.73,0,6485.57,19181.2,12482.5,28278,1290.83,-185869,31101.6,0,-136153.5,-289622.0,153468.5,4010.9
02/10/2017 12:00,2,10,5,12,0,3499200,-6.1,71,0,2.98854e+09,0,2.81798e+09,0,3.31721e+08,5695.19,0,12974.8,3825.37,15874.8,-100800,5073.82,0,4542.52,12736.8,11593.3,16614.9,17.9603,-210929,17822.9,0,-210651.8,-311729.0,101077.2,5695.2
02/10/2017 13:00,2,10,5,13,0,3502800,-4.4,60,0,3.10898e+09,0,2.92747e+09,0,2.74292e+08,7219.34,0,11233.4,2828.54,13670.1,-148238,4711.64,0,4016.01,6904.24,6711.13,12432.6,0,-232444,14630,0,-303544.3,-380682.0,77137.7,7219.3
02/10/2017 14:00,2,10,5,14,0,3506400,-5,57,0,3.16559e+09,0,2.90735e+09,0,2.71571e+08,11379,0,10647.4,2942.49,17003.3,-172202,5064.24,0,3486.67,5469.44,8610.61,7715.56,0,-241790,14434.4,0,-338617.9,-413992.0,75374.1,11379.0
02/10/2017 15:00,2,10,5,15,0,3510000,-5,57,0,3.16017e+09,0,2.86091e+09,0,2.24363e+08,10513.6,0,10446.4,2906.81,16632.7,-169262,4764.62,0,3220.72,2579,9061.07,2676.79,0,-237368,9929.29,0,-344412.6,-406630.0,62217.4,10513.6
02/10/2017 16:00,2,10,5,16,0,3513600,-5.6,63,0,3.25974e+09,0,2.8711e+09,0,2.26502e+08,9670.63,0,10094.7,2604.11,13506.8,-173578,3983.6,0,3050.29,5002.56,8035.55,6038.81,0,-231419,10545,0,-342135.6,-404997.0,62861.4,9670.6
02/10/2017 17:00,2,10,5,17,0,3517200,-7.2,84,0,3.68106e+09,0,2.91803e+09,0,3.08315e+08,7899.48,176.301,12837.7,3112.19,16769.3,-175636,4592.09,0,3545.43,8168.54,10648.6,10167.4,986.575,-232497,14392.6,261.702,-322474.6,-408133.0,85658.4,7899.5
02/10/2017 18:00,2,10,5,18,0,3520800,-8.3,81,0,3.65477e+09,0,2.91893e+09,0,2.70431e+08,8762.75,485.601,13444.2,2920.23,15315.6,-190024,4218.71,0,3617.06,5255.11,9912.15,8037.45,902.86,-246240,10582.8,331.402,-361240.8,-436264.0,75023.2,8762.8
02/10/2017 19:00,2,10,5,19,0,3524400,-9.4,84,0,4.01986e+09,0,3.2514e+09,0,3.36078e+08,8109.42,1173.95,15880.5,3049.03,16449.2,-185002,4393.37,0,4073.2,8308.21,10702.5,13125.9,1254.6,-247966,14111.4,615.184,-339831.0,-432968.0,93137.0,8109.4
02/10/2017 20:00,2,10,5,20,0,3528000,-10,88,0,4.08931e+09,0,3.263e+09,0,2.82266e+08,8189,1227.67,15211.5,2461.11,12600.8,-178879,3502.62,0,3874.02,6426.25,8163.98,13363.1,570.105,-245776,10850.7,136.991,-346266.2,-424655.0,78388.8,8189.0
02/10/2017 21:00,2,10,5,21,0,3531600,-11.1,88,0,2.01623e+09,1.15816e+07,2.43554e+09,0,3.70701e+08,6052.78,2976.93,25215,3309.67,24726.2,-155482,6182.83,0,6043.18,10914.8,12309.2,23326.9,2694.91,-228012,22871.9,1101.33,-241821.2,-383494.0,141672.8,6052.8
02/10/2017 22:00,2,10,5,22,0,3535200,-11.1,88,0,1.47822e+09,0,1.30779e+09,0,1.12531e+08,5803.47,0,0,3603.07,0,0,0,0,0,12496.9,13736.2,0,0,-215097,0,1408.96,-183851.9,-215097.0,31245.1,5803.5
02/10/2017 23:00,2,10,5,23,0,3538800,-10.6,84,0,1.43961e+09,0,1.31578e+09,0,1.06382e+08,4018.93,0,0,3390.36,0,0,0,0,0,11859.6,12989.2,0,0,-212364,0,1295.74,-182829.1,-212364.0,29534.9,4018.9
02/11/2017 00:00,2,11,6,0,0,3542400,-10,77,0,2.2124e+08,0,1.29286e+09,0,8.75157e+07,2309.44,0,0,4000.52,0,0,0,0,0,14598.1,15798.9,0,0,-245040,0,1745.21,-208897.3,-245040.0,36142.7,2309.4
02/11/2017 01:00,2,11,6,1,0,3546000,-10,77,0,0,0,8.05848e+08,0,0,2358.55,0,0,0,0,0,0,0,0,0,0,0,0,-198522,0,0,-198522.0,-198522.0,0,2358.6
02/11/2017 02:00,2,11,6,2,0,3549600,-10,80,0,0,0,3.74747e+08,0,0,55.1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,55.2
02/11/2017 03:00,2,11,6,3,0,3553200,-10,84,0,0,0,3.74747e+08,0,0,55.1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,55.1
02/11/2017 04:00,2,11,6,4,0,3556800,-9.4,84,0,0,0,3.74747e+08,0,0,55.1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,55.1
02/11/2017 05:00,2,11,6,5,0,3560400,-9.4,84,0,0,0,3.74747e+08,0,0,55.1259,0,0,0,0,0,0,0,230.734,0,0,0,0,0,0,0,230.7,0,230.7,55.1
02/11/2017 06:00,2,11,6,6,0,3564000,-9.4,84,0,1.67242e+06,0,4.15058e+08,0,5.35358e+06,55.117,0,499.555,0,0,0,277.499,0,858.499,0,0,0,0,0,0,0,1635.6,0,1635.6,55.1
02/11/2017 07:00,2,11,6,7,0,3567600,-8.9,84,0,6.84107e+06,0,5.40652e+08,0,1.41552e+07,55.1082,0,2497.1,0,0,0,803.564,0,1289.69,0,0,943.967,0,0,0,0,5534.3,0,5534.3,55.1
02/11/2017 08:00,2,11,6,8,0,3571200,-8.3,84,0,1.66958e+07,0,2.12444e+08,0,2.9965e+07,55.0993,0,3822.06,0,611.297,0,1347.15,0,1676.92,0,0,3066.85,0,0,95.385,0,10619.7,0,10619.7,55.1
02/11/2017 09:00,2,11,6,9,0,3574800,-7.2,81,0,2.6942e+09,0,6.97819e+08,0,1.29093e+09,55.0904,10621.1,56149.4,12716.6,57469.3,-12975.2,15127.4,96107.9,14057.3,45947.8,43999.1,60191.7,10274,-43543.8,60251.4,7514.77,433908.8,-56519.0,490427.8,55.1
02/11/2017 10:00,2,11,6,10,0,3578400,-6.7,78,0,2.10798e+09,0,1.87608e+09,0,9.20703e+08,3573.18,6492.23,41247.2,8677.8,45938.8,-132004,11502.1,13033.2,10977.7,34887.6,32604.4,44785,6836.3,-166623,47622.8,4630.46,10608.6,-298627.0,309235.6,3573.2
02/11/2017 11:00,2,11,6,11,0,3582000,-4.4,66,0,1.15885e+09,0,2.78222e+09,0,4.61613e+08,4068,849.045,24080,5844.37,28831.3,-155642,8149.91,0,7544.76,20770.5,16436.8,29730.5,1681.29,-216125,32794.7,59.5566,-194994.3,-371767.0,176772.7,4068.0
02/11/2017 12:00,2,11,6,12,0,3585600,-3.3,60,0,2.66364e+09,0,2.82085e+09,0,4.26325e+08,5581.07,23.3843,17545.7,4478.39,23667.9,-173578,6397.05,0,4904.12,15730.2,14609.7,19128.7,1305.66,-216087,24582.9,149.67,-257141.6,-389665.0,132523.4,5581.1
02/11/2017 13:00,2,11,6,13,0,3589200,-2.8,61,0,3.0751e+09,0,2.87715e+09,0,3.43505e+08,7253.36,291.152,13774.3,2537.25,19327.7,-186597,5140.41,0,3710.48,10274.6,10328.5,13797.1,1327.82,-194234,19120.6,428.185,-280772.9,-380831.0,100058.1,7253.4
02/11/2017 14:00,2,11,6,14,0,3592800,-2.2,58,0,2.48608e+09,0,2.88946e+09,0,2.98764e+08,11354,0,12243,3441.84,18523.4,-196801,4810.37,0,3247.72,7862.32,11518,7556.19,811.916,-261381,14354.6,0,-373812.6,-458182.0,84369.4,11354.0
02/11/2017 15:00,2,11,6,15,0,3596400,-1.1,56,0,2.30138e+09,0,2.86995e+09,0,2.86156e+08,10581.6,185.557,11488.7,2980.94,15575.3,-196160,4087.89,0,3025.65,8307.44,9982.4,9220.66,1032.12,-246804,13616.1,177.592,-363283.7,-442964.0,79680.3,10581.6
02/11/2017 16:00,2,11,6,16,0,3600000,-1.1,61,0,2.24606e+09,0,2.86283e+09,0,2.39572e+08,9573.75,36.814,9934.87,2756.06,14120.1,-197523,3700.73,0,2633.62,6363.46,9439.41,5955.3,817.033,-241204,10610.5,171.523,-372187.6,-438727.0,66539.4,9573.8
02/11/2017 17:00,2,11,6,17,0,3603600,0,59,0,2.0188e+09,0,2.86432e+09,0,2.3816e+08,7980.13,290.637,10074.2,2719.74,14124.7,-198855,3647.29,0,2615.87,6089.02,9549.7,5472.08,1047.25,-240898,10151.9,407.404,-373563.2,-439753.0,66189.8,7980.1
02/11/2017 18:00,2,11,6,18,0,3607200,0.6,59,0,1.89403e+09,0,2.93897e+09,0,2.35993e+08,8738.87,687.17,10977.6,2426.42,13202.6,-196597,3407.9,0,2775.6,5418.57,8326.97,7169.17,1027.23,-250328,9890.44,336.444,-381278.9,-446925.0,65646.1,8738.9
02/11/2017 19:00,2,11,6,19,0,3610800,1.7,57,0,9.35603e+08,0,2.25683e+09,0,2.59001e+08,8108.99,2004.33,17805.4,2753.09,20692.2,0,4987.09,0,4175.5,8169.69,9998.8,15062.5,2425.29,-238474,18154.7,760.049,-131485.4,-238474.0,106988.6,8109.0
02/11/2017 20:00,2,11,6,20,0,3614400,1.1,59,0,4.45784e+08,0,1.32343e+09,0,8.29885e+07,8255.65,0,0,2799.85,0,0,0,0,0,8990.03,10380.2,0,0,-225862,0,895.493,-202796.4,-225862.0,23065.6,8255.7
02/11/2017 21:00,2,11,6,21,0,3618000,1.7,54,0,5.10422e+08,0,1.30205e+09,0,1.04839e+08,5928.18,0,0,3274.84,0,0,0,0,0,11544.2,12813.6,0,0,-215368,0,1457.36,-186278.0,-215368.0,29090.0,5928.2
02/11/2017 22:00,2,11,6,22,0,3621600,1.7,50,0,5.07827e+08,0,1.30115e+09,0,9.82918e+07,5882.2,0,0,3071.78,0,0,0,0,0,10875.5,11991.7,0,0,-213432,0,1343.42,-186149.6,-213432.0,27282.4,5882.2
02/11/2017 23:00,2,11,6,23,0,3625200,1.1,57,0,5.6681e+08,0,1.31028e+09,0,9.98616e+07,4073.47,0,0,3075.54,0,0,0,0,0,11120.2,12128.5,0,0,-212263,0,1437.81,-184501.0,-212263.0,27762.1,4073.5
02/12/2017 00:00,2,12,0,0,0,3628800,1.7,59,0,2.47526e+08,0,1.29138e+09,0,7.72257e+07,2310.19,0,0,3456.33,0,0,0,0,0,12834.1,13949.5,0,0,-245191,0,1716.47,-213234.6,-245191.0,31956.4,2310.2
02/12/2017 01:00,2,12,0,1,0,3632400,1.1,73,0,0,0,3.74747e+08,0,0,53.5788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,53.6
02/12/2017 02:00,2,12,0,2,0,3636000,1.1,82,0,0,0,3.74747e+08,0,0,53.5702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,53.6
02/12/2017 03:00,2,12,0,3,0,3639600,0,89,0,0,0,3.74747e+08,0,0,53.5616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,53.6
02/12/2017 04:00,2,12,0,4,0,3643200,0.6,82,0,0,0,3.74747e+08,0,0,53.5529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,53.6
