Date Time,Month,Day,Day of Week,Hour,Minute,SecondsFromStart,SiteOutdoorAirDrybulbTemperature_Environment,SiteOutdoorAirRelativeHumidity_Environment,HeatingElectricity,HeatingNaturalGas,CoolingElectricity,ElectricityFacility,GasFacility,HeatingEnergyTransfer,WaterHeaterTotalDemandHeatTransferRate,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone,TotalSensibleLoad,TotalCoolingSensibleLoad,TotalHeatingSensibleLoad,TotalWaterHeating
01/31/2017 08:00,1,31,2,8,0,2620800,-11.1,64,0,2.99682e+09,0,2.09954e+09,0,7.294e+07,566550,5687.67,1398.77,500.628,0,1403.87,0,5422.04,3844.65,419.914,-6142.11,0,0,0,4146.89,-184126,-167443.7,-190268.1,22824.4,566550.0
01/31/2017 09:00,1,31,2,9,0,2624400,-11.7,70,0,3.07531e+09,0,2.1593e+09,0,9.971e+07,554735,4726.56,1289.94,415.542,0,1966.24,0,7876.02,6873.58,1007.76,-26453.5,0,0,0,3895.72,-190205,-188607.1,-216658.5,28051.4,554735.0
01/31/2017 10:00,1,31,2,10,0,2628000,-11.7,64,0,2.92199e+09,2.27976e+06,2.42588e+09,0,3.77818e+07,529735,278.026,808.579,0,0,1303.59,0,2921.85,3619.94,0,0,0,0,0,1543.88,-204010,-193534.1,-204010.0,10475.9,529735.0
01/31/2017 11:00,1,31,2,11,0,2631600,-11.1,64,0,2.94638e+09,2.19857e+06,2.91908e+09,0,5.22658e+07,515354,1301.54,899.287,0,0,1406.98,0,4020.5,4484.66,0,0,0,0,0,2273.71,-225759,-211372.3,-225759.0,14386.7,515354.0
01/31/2017 12:00,1,31,2,12,0,2635200,-9.4,61,0,2.49082e+09,3.1765e+06,3.16456e+09,0,699373,528729,0,0,0,0,189.155,-1095.63,0,0,0,-26381.2,0,-19.976,0,0,-252522,-279829.7,-280018.8,189.2,528729.0
01/31/2017 13:00,1,31,2,13,0,2638800,-10.6,64,0,2.50775e+09,1.86884e+06,2.87332e+09,0,0,515432,0,0,0,0,0,-55602.7,0,0,0,-89774.5,0,0,0,0,-256931,-402308.2,-402308.2,0,515432.0
01/31/2017 14:00,1,31,2,14,0,2642400,-11.1,53,0,2.52486e+09,3.61188e+06,2.83466e+09,0,0,500511,0,0,0,0,0,-64443.1,0,0,0,-87722.8,0,-1133.95,0,0,-248246,-401545.9,-401545.9,0,500511.0
01/31/2017 15:00,1,31,2,15,0,2646000,-11.1,56,0,2.69564e+09,4.14844e+06,2.59758e+09,0,2.98053e+06,486867,0,0,0,0,447.349,-715.265,268.699,0,0,-25149.3,0,-218.65,0,0,-232918,-258285.2,-259001.2,716.0,486867.0
01/31/2017 16:00,1,31,2,16,0,2649600,-12.2,67,0,3.00403e+09,2.34908e+06,2.49754e+09,0,2.25705e+07,486876,816.236,472.33,0,0,978.942,0,3265.6,490.623,0,-1662.43,0,-125.104,0,0,-227533,-223296.8,-229320.5,6023.7,486876.0
01/31/2017 17:00,1,31,2,17,0,2653200,-11.7,61,0,2.93017e+09,2.55479e+07,2.85657e+09,0,2.83663e+07,486927,840.722,488.762,0,0,1080.73,0,3682.36,1579.62,40.5213,-19258.6,0,-207.047,0,0,-242375,-254127.9,-261840.6,7712.7,486927.0
01/31/2017 18:00,1,31,2,18,0,2656800,-12.2,67,0,2.86039e+09,1.64216e+06,3.13071e+09,0,1.49171e+06,513930,0,0,0,0,400.55,-755.195,0,0,0,-34555.5,0,0,0,0,-251642,-286552.1,-286952.7,400.6,513930.0
01/31/2017 19:00,1,31,2,19,0,2660400,-11.7,61,0,2.62892e+09,3.21097e+06,2.89708e+09,0,0,559526,0,0,0,0,0,-58354.8,0,0,0,-92432.1,0,0,0,0,-252058,-402844.9,-402844.9,0,559526.0
01/31/2017 20:00,1,31,2,20,0,2664000,-12.2,64,0,2.69597e+09,3.10511e+06,2.79516e+09,0,0,568097,0,0,0,0,0,-75713,0,0,0,-104579,0,0,0,0,-243445,-423737.0,-423737.0,0,568097.0
01/31/2017 21:00,1,31,2,21,0,2667600,-12.2,61,0,2.72569e+09,0,2.78149e+09,0,0,545067,0,0,0,0,0,-82769,0,0,0,-110923,0,0,0,0,-234370,-428062.0,-428062.0,0,545067.0
01/31/2017 22:00,1,31,2,22,0,2671200,-9.3,58,0,2.44388e+09,3.77811e+06,2.58578e+09,0,890413,553850,0,0,0,0,241.214,-11516.1,0,0,0,-48548.2,0,0,0,0,-216507,-276330.1,-276571.3,241.2,553850.0
01/31/2017 23:00,1,31,2,23,0,2674800,-6.6,67,0,2.24816e+09,1.76038e+06,1.73475e+09,0,2.24939e+07,529752,985.105,469.775,0,0,780.74,0,2373.1,1289.16,110.279,-3124.69,0,0,0,1.82043,-166726,-163840.7,-169850.7,6010.0,529752.0
02/01/2017 00:00,2,1,3,0,0,2678400,-3.8,70,0,2.2349e+09,0,1.01709e+09,0,7.3117e+07,472966,4290.83,1064.11,439.509,0,1257.99,0,5082.1,4021.33,587.707,0,0,0,0,3378.54,-125823,-105700.9,-125823.0,20122.1,472966.0
02/01/2017 01:00,2,1,3,1,0,2682000,-1,89,0,0,0,5.81326e+08,0,0,458735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-129848,-129848.0,-129848.0,0,458735.0
02/01/2017 02:00,2,1,3,2,0,2685600,1.7,93,0,0,0,3.3198e+08,0,0,1439.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1439.4
02/01/2017 03:00,2,1,3,3,0,2689200,4.4,96,0,0,0,4.02832e+08,0,0,1432.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1033.34,-1033.3,-1033.3,0,1432.9
02/01/2017 04:00,2,1,3,4,0,2692800,7.2,96,0,0,0,3.32141e+08,0,0,1426.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1426.3
02/01/2017 05:00,2,1,3,5,0,2696400,7.2,96,0,8.97771e+08,0,7.50572e+08,0,1.14795e+08,1419.78,10473.3,2166.26,1466.4,0,2048.22,426.44,9521.93,8175.21,1233.81,0,0,0,0,9240.78,-83494.6,-38742.3,-83494.6,44752.4,1419.8
02/01/2017 06:00,2,1,3,6,0,2700000,7.2,96,0,0,0,1.04866e+09,0,0,1413.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38915.2,-38915.2,-38915.2,0,1413.3
02/01/2017 07:00,2,1,3,7,0,2703600,6.1,100,0,0,0,1.41994e+09,0,0,444269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62341.9,-62341.9,-62341.9,0,444269.0
02/01/2017 08:00,2,1,3,8,0,2707200,5,100,0,7.05869e+08,1.15353e+07,2.08823e+09,0,2.0145e+06,566605,475.169,151.722,22.634,0,142.046,-3260.57,471.314,253.295,12.2599,-12036.7,0,0,0,293.636,-163409,-176884.2,-178706.3,1822.1,566605.0
02/01/2017 09:00,2,1,3,9,0,2710800,5.6,96,0,6.39633e+08,2.3993e+06,2.14559e+09,0,0,554724,0,0,0,0,0,0,0,0,0,-21795.7,0,0,0,0,-206468,-228263.7,-228263.7,0,554724.0
02/01/2017 10:00,2,1,3,10,0,2714400,5,96,0,7.13425e+08,0,2.39692e+09,0,0,529781,0,0,0,0,0,-3400.46,0,0,0,-32214.2,0,0,0,0,-213529,-249143.7,-249143.7,0,529781.0
02/01/2017 11:00,2,1,3,11,0,2718000,4.4,96,0,9.18681e+08,0,2.89152e+09,0,0,515369,0,0,0,0,0,0,0,0,0,-5672.28,0,-38.2874,0,0,-233963,-239673.6,-239673.6,0,515369.0
02/01/2017 12:00,2,1,3,12,0,2721600,3.3,96,0,8.32671e+08,0,3.13784e+09,0,0,528809,0,0,0,0,0,-12939.6,0,0,0,-40490.5,0,-806.511,0,0,-259347,-313583.6,-313583.6,0,528809.0
02/01/2017 13:00,2,1,3,13,0,2725200,3.3,96,0,6.33034e+08,0,2.84652e+09,0,0,515543,0,0,-168.188,-738.06,0,-75575.8,0,0,0,-100374,0,-1261.02,0,-650.873,-263332,-442099.9,-442099.9,0,515543.0
02/01/2017 14:00,2,1,3,14,0,2728800,3.3,93,0,6.3166e+08,0,2.80456e+09,0,0,500499,-4737.16,-506.652,-715.159,-3959.42,0,-89696.4,-1791.04,-1406.52,-287.139,-106368,-1420.15,-1616.95,-119.974,-4026.52,-254224,-470875.1,-470875.1,0,500499.0
02/01/2017 15:00,2,1,3,15,0,2732400,2.8,96,0,8.97485e+08,0,2.56695e+09,0,0,486924,0,0,0,0,0,-10269.7,0,0,0,-36930.4,0,-1203.2,0,0,-238272,-286675.3,-286675.3,0,486924.0
02/01/2017 16:00,2,1,3,16,0,2736000,2.2,96,0,1.12755e+09,0,2.46916e+09,0,0,486930,0,0,0,0,0,0,0,0,0,-10588.2,0,-968.704,0,0,-232261,-243817.9,-243817.9,0,486930.0
02/01/2017 17:00,2,1,3,17,0,2739600,2.2,96,0,1.09963e+09,0,2.80512e+09,0,0,486938,0,0,0,-2299.9,0,-5309.93,0,0,0,-29242,0,-1270.53,0,0,-246611,-284733.4,-284733.4,0,486938.0
02/01/2017 18:00,2,1,3,18,0,2743200,1.1,96,0,1.13121e+09,0,3.1027e+09,0,0,513961,0,0,0,0,0,-12923.5,0,0,0,-45174.1,0,-872.579,0,0,-255479,-314449.2,-314449.2,0,513961.0
02/01/2017 19:00,2,1,3,19,0,2746800,0.6,96,0,1.03031e+09,0,2.86881e+09,0,0,559363,0,0,0,0,0,-72230.3,0,0,0,-101197,0,-779.681,0,0,-255725,-429932.0,-429932.0,0,559363.0
02/01/2017 20:00,2,1,3,20,0,2750400,0.6,96,0,9.87072e+08,0,2.78082e+09,0,0,568061,-3318.49,-546.732,-471.633,-2074.84,-232.094,-100112,-1392.9,-1233.75,-18.3184,-119292,0,-1130.88,0,-3595.63,-247173,-480592.3,-480592.3,0,568061.0
02/01/2017 21:00,2,1,3,21,0,2754000,0.6,96,0,1.01726e+09,0,2.77091e+09,0,0,545199,-3235.43,-664.008,-438.052,-1647.42,-425.043,-97682,-1984.16,-1490.76,-85.0726,-117702,0,-1061.53,0,-3584.99,-237711,-467711.5,-467711.5,0,545199.0
02/01/2017 22:00,2,1,3,22,0,2757600,0.6,92,0,1.16428e+09,1.27362e+06,2.57538e+09,0,0,553738,0,0,0,0,0,-27018.1,0,0,0,-57035,0,-36.5528,0,0,-219600,-303689.7,-303689.7,0,553738.0
02/01/2017 23:00,2,1,3,23,0,2761200,0.6,96,0,1.29686e+09,1.37866e+06,1.72838e+09,0,0,529840,0,0,0,0,0,0,0,0,0,-10628.5,0,0,0,0,-169699,-180327.5,-180327.5,0,529840.0
02/02/2017 00:00,2,2,4,0,0,2764800,0,100,0,1.59005e+09,1.02429e+06,1.01466e+09,0,1.91425e+07,472978,612.002,294.021,79.1278,0,507.327,0,1631.18,1393.32,297.917,0,0,0,0,238.581,-128206,-123152.5,-128206.0,5053.5,472978.0
02/02/2017 01:00,2,2,4,1,0,2768400,0,100,0,0,0,5.81961e+08,0,0,458757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-132960,-132960.0,-132960.0,0,458757.0
02/02/2017 02:00,2,2,4,2,0,2772000,0,96,0,0,0,3.31993e+08,0,0,1439.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1439.4
02/02/2017 03:00,2,2,4,3,0,2775600,0,96,0,0,0,4.02832e+08,0,0,1432.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1551.53,-1551.5,-1551.5,0,1432.9
02/02/2017 04:00,2,2,4,4,0,2779200,0,96,0,0,0,3.32141e+08,0,0,1426.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1426.3
02/02/2017 05:00,2,2,4,5,0,2782800,-0.6,96,0,9.31179e+08,0,7.49008e+08,0,1.38786e+08,1419.78,11637.5,2401.77,2135.55,0,2458.45,0,11720.9,11001.6,2110.68,-1034.78,0,0,0,11055.8,-74024.3,-20536.8,-75059.1,54522.3,1419.8
02/02/2017 06:00,2,2,4,6,0,2786400,-1.1,96,0,6.80038e+08,0,1.26116e+09,0,9.63227e+07,1413.29,7779.25,1715.81,1454.24,0,1612.95,0,7026.12,6398.21,1280.5,0,0,0,0,7256.19,-188476,-153952.7,-188476.0,34523.3,1413.3
02/02/2017 07:00,2,2,4,7,0,2790000,-0.6,96,0,4.50011e+08,0,1.58959e+09,0,6.90715e+07,444290,6264.09,1418.31,1196.46,0,1635.01,0,7119.14,6588.96,1332.11,0,0,0,0,5889.23,-190146,-158702.7,-190146.0,31443.3,444290.0
02/02/2017 08:00,2,2,4,8,0,2793600,-1.1,92,0,1.58501e+09,4.21187e+06,2.09017e+09,0,5815.8,566623,0,16.6543,0,0,34.6679,0,0,0,0,-3580.75,0,0,0,0,-174995,-178524.4,-178575.8,51.3,566623.0
02/02/2017 09:00,2,2,4,9,0,2797200,-1.7,92,0,1.65963e+09,1.81326e+07,2.16564e+09,0,1.06221e+06,554737,0,0,0,0,290.672,-5589.78,0,0,0,-31525.3,0,0,0,0,-183929,-220753.4,-221044.1,290.7,554737.0
02/02/2017 10:00,2,2,4,10,0,2800800,-1.7,89,0,1.59974e+09,2.56281e+06,2.4151e+09,0,0,529855,0,0,0,0,0,0,0,0,0,-24621.6,0,0,0,0,-200526,-225147.6,-225147.6,0,529855.0
02/02/2017 11:00,2,2,4,11,0,2804400,-2.2,89,0,1.76076e+09,1.91164e+06,2.9086e+09,0,729682,515386,0,0,0,0,197.967,0,0,0,0,-2328.02,0,0,0,0,-223032,-225162.1,-225360.0,198.0,515386.0
02/02/2017 12:00,2,2,4,12,0,2808000,-2.2,85,0,1.54009e+09,2.71952e+06,3.15513e+09,0,0,528870,0,0,0,0,0,-354.426,0,0,0,-23313.9,0,-413.638,0,0,-249599,-273681.0,-273681.0,0,528870.0
02/02/2017 13:00,2,2,4,13,0,2811600,-2.8,89,0,1.45805e+09,3.76395e+06,2.86609e+09,0,0,515650,0,0,0,-352.021,0,-72480.9,0,0,0,-97662.4,0,-1072.39,0,-3.01494,-254928,-426498.7,-426498.7,0,515650.0
02/02/2017 14:00,2,2,4,14,0,2815200,-3.3,81,0,1.54919e+09,0,2.82142e+09,0,0,500519,-1419.48,-207.29,-254.624,-3372.81,0,-87151.4,0,0,0,-104076,-1007.37,-1349.17,-233.113,-1957.23,-246635,-447663.5,-447663.5,0,500519.0
02/02/2017 15:00,2,2,4,15,0,2818800,-3.3,81,0,1.68207e+09,2.8817e+06,2.58721e+09,0,0,486979,0,0,0,0,0,-6011.83,0,0,0,-33289.8,0,-686.509,0,0,-231049,-271037.1,-271037.1,0,486979.0
02/02/2017 16:00,2,2,4,16,0,2822400,-3.3,78,0,1.8347e+09,2.27478e+06,2.48823e+09,0,236805,486982,0,0,0,0,55.0522,0,0,0,0,-7087.8,0,-383.752,0,0,-225944,-233360.5,-233415.6,55.1,486982.0
02/02/2017 17:00,2,2,4,17,0,2826000,-3.9,75,0,1.8682e+09,2.42667e+06,2.82506e+09,0,0,486932,0,0,0,-557,0,0,0,0,0,-12166,0,-754.777,0,0,-241009,-254486.8,-254486.8,0,486932.0
02/02/2017 18:00,2,2,4,18,0,2829600,-4.4,81,0,1.84733e+09,3.33731e+06,3.12436e+09,0,0,513978,0,0,0,-887.285,0,-25309.4,0,0,0,-53783.5,0,-726.033,0,0,-250185,-330891.2,-330891.2,0,513978.0
02/02/2017 19:00,2,2,4,19,0,2833200,-4.4,81,0,1.68555e+09,4.24271e+06,2.89152e+09,0,0,559209,0,0,0,0,0,-71450.5,0,0,0,-99269.7,0,-493.393,0,0,-250518,-421731.6,-421731.6,0,559209.0
02/02/2017 20:00,2,2,4,20,0,2836800,-4.4,78,0,1.68907e+09,0,2.78294e+09,0,0,568023,-2476.14,-335.096,-121.28,-2103.53,-232.121,-99191.6,-627.346,-47.2722,0,-117789,0,-863.91,-147.27,-1625.96,-242421,-467981.5,-467981.5,0,568023.0
02/02/2017 21:00,2,2,4,21,0,2840400,-5,78,0,1.75765e+09,0,2.77366e+09,0,0,545323,-2430.94,-384.38,-109.389,-1499.71,-267.803,-96364.7,-976.99,-494.038,0,-115898,0,-756.415,-92.5569,-1425.25,-233418,-454118.2,-454118.2,0,545323.0
02/02/2017 22:00,2,2,4,22,0,2844000,-4.4,75,0,1.80054e+09,3.67036e+06,2.58087e+09,0,0,553636,0,0,0,0,0,-25822.6,0,0,0,-54577,0,0,0,0,-215514,-295913.6,-295913.6,0,553636.0
02/02/2017 23:00,2,2,4,23,0,2847600,-4.4,75,0,1.94673e+09,783724,1.73096e+09,0,0,529951,0,0,0,0,0,0,0,0,0,-888.479,0,0,0,0,-166042,-166930.5,-166930.5,0,529951.0
02/03/2017 00:00,2,3,5,0,0,2851200,-4.4,81,0,2.25693e+09,0,1.01731e+09,0,2.85755e+07,472986,1568.31,484.469,309.037,0,536.49,0,1719.18,1556,373.082,0,0,0,0,1174.04,-125056,-117335.4,-125056.0,7720.6,472986.0
02/03/2017 01:00,2,3,5,1,0,2854800,-5,81,0,0,0,5.83052e+08,0,0,458773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-132347,-132347.0,-132347.0,0,458773.0
02/03/2017 02:00,2,3,5,2,0,2858400,-5,78,0,0,0,3.32141e+08,0,0,1439.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1439.4
02/03/2017 03:00,2,3,5,3,0,2862000,-6.7,78,0,0,0,3.98064e+08,0,0,1432.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1432.9
02/03/2017 04:00,2,3,5,4,0,2865600,-7.2,81,0,0,0,3.3214e+08,0,0,1426.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1426.3
02/03/2017 05:00,2,3,5,5,0,2869200,-6.7,81,0,1.00638e+09,0,7.55679e+08,0,2.04889e+08,1419.78,17039.5,3466.59,3264.66,0,3418.08,0,16597.8,15923.7,3179.53,-611.666,0,0,0,16319.8,-99642.2,-21044.2,-100253.9,79209.7,1419.8
02/03/2017 06:00,2,3,5,6,0,2872800,-6.7,78,0,7.79908e+08,0,1.25366e+09,0,1.53248e+08,1413.29,12022.2,2546.13,2359.59,0,2445.97,0,11169.1,10601.8,2194.82,0,0,0,0,11399,-167463,-112724.4,-167463.0,54738.6,1413.3
02/03/2017 07:00,2,3,5,7,0,2876400,-7.2,77,0,6.65394e+08,0,1.6145e+09,0,1.36109e+08,444307,10631.8,2261.04,2115.36,0,2497.62,0,11432.1,10894.9,2275.87,0,0,0,0,10084.9,-179037,-126843.4,-179037.0,52193.6,444307.0
02/03/2017 08:00,2,3,5,8,0,2880000,-7.8,77,0,2.50392e+09,4.5553e+06,2.10007e+09,0,3.51262e+07,566649,2148.82,650.953,537.177,0,792.426,0,2531.89,2134.05,611.202,-1575.38,0,0,0,1755.64,-183200,-173613.2,-184775.4,11162.2,566649.0
02/03/2017 09:00,2,3,5,9,0,2883600,-7.8,77,0,2.43672e+09,9.80206e+06,2.16443e+09,0,1.7977e+07,554743,292.103,335.126,165.364,0,635.651,-4401.45,1551.14,1399.89,419.056,-30719,0,0,0,219.915,-187458,-217560.2,-222578.5,5018.2,554743.0
02/03/2017 10:00,2,3,5,10,0,2887200,-6.7,78,0,2.23633e+09,1.50716e+06,2.42005e+09,0,1.22053e+06,529932,0,0,0,0,332.009,0,0,0,0,-8426.62,0,0,0,0,-203197,-211291.6,-211623.6,332.0,529932.0
02/03/2017 11:00,2,3,5,11,0,2890800,-5.6,71,0,2.19651e+09,2.4433e+06,2.91372e+09,0,6.91886e+06,515405,0,147.992,0,0,496.274,0,214.468,949.147,0,0,0,0,0,0,-225298,-223490.1,-225298.0,1807.9,515405.0
02/03/2017 12:00,2,3,5,12,0,2894400,-4.4,75,0,1.84184e+09,3.10808e+06,3.15946e+09,0,0,528962,0,0,0,0,0,-6863.61,0,0,0,-34643.9,0,-43.513,0,0,-252048,-293599.0,-293599.0,0,528962.0
02/03/2017 13:00,2,3,5,13,0,2898000,-2.8,72,0,1.43061e+09,2.39699e+06,2.86663e+09,0,0,515770,0,0,-156.965,0,0,-60105.4,0,0,0,-89622.2,0,-1551.4,0,0,-256776,-408212.0,-408212.0,0,515770.0
02/03/2017 14:00,2,3,5,14,0,2901600,-1.7,72,0,1.33102e+09,3.43298e+06,2.82542e+09,0,0,500568,0,0,0,-773.573,0,-71941.1,0,0,0,-92958,0,-1186.2,0,0,-247878,-414736.9,-414736.9,0,500568.0
02/03/2017 15:00,2,3,5,15,0,2905200,-1.7,72,0,1.49346e+09,2.68904e+06,2.58675e+09,0,0,487031,0,0,0,0,0,-4650.99,0,0,0,-31979.4,0,-643.17,0,0,-232496,-269769.6,-269769.6,0,487031.0
02/03/2017 16:00,2,3,5,16,0,2908800,-2.2,72,0,1.70925e+09,2.15541e+06,2.48773e+09,0,33152.6,487033,0,0,0,0,1.99298,0,0,0,0,-6351.97,0,-437.687,0,0,-227261,-234048.7,-234050.7,2.0,487033.0
02/03/2017 17:00,2,3,5,17,0,2912400,-2.8,72,0,1.73604e+09,2.20406e+06,2.82503e+09,0,0,486903,0,0,0,0,0,0,0,0,0,-11053.6,0,-694.711,0,0,-242189,-253937.3,-253937.3,0,486903.0
02/03/2017 18:00,2,3,5,18,0,2916000,-2.8,75,0,1.61536e+09,1.38708e+06,3.12144e+09,0,0,514070,0,0,0,0,0,-10060.2,0,0,0,-41540.2,0,-714.554,0,0,-251405,-303720.0,-303720.0,0,514070.0
02/03/2017 19:00,2,3,5,19,0,2919600,-3.3,81,0,1.52352e+09,2.47223e+06,2.88893e+09,0,0,559025,0,0,0,-130.333,0,-71505.2,0,0,0,-97860.7,0,-821.553,0,0,-251581,-421898.8,-421898.8,0,559025.0
02/03/2017 20:00,2,3,5,20,0,2923200,-3.9,92,0,1.59098e+09,0,2.78276e+09,0,0,567977,-3722.91,0,-180.167,-2479.17,-172.83,-98940.6,-1852.26,-1268.21,0,-117028,-1075.33,-1004.5,-297.119,-2827.52,-243519,-474367.6,-474367.6,0,567977.0
02/03/2017 21:00,2,3,5,21,0,2926800,-3.3,92,0,1.5228e+09,0,2.77247e+09,0,0,545441,-3432.93,0,-93.0435,-826.444,-123.357,-94551.1,-1505.83,-604.16,0,-115268,0,-715.578,-42.8535,-2459.29,-234478,-454100.6,-454100.6,0,545441.0
02/03/2017 22:00,2,3,5,22,0,2930400,-3.9,96,0,1.7484e+09,3.63454e+06,2.58088e+09,0,0,553537,0,0,0,0,0,-21484.5,0,0,0,-53947.3,0,0,0,0,-216444,-291875.8,-291875.8,0,553537.0
02/03/2017 23:00,2,3,5,23,0,2934000,-4.4,92,0,1.93446e+09,1.07423e+06,1.73148e+09,0,848094,530001,0,0,0,0,221.77,0,0,0,0,-7312.68,0,0,0,0,-166834,-173924.9,-174146.7,221.8,530001.0
02/04/2017 00:00,2,4,6,0,0,2937600,-4.4,92,0,2.23875e+09,0,1.01711e+09,0,4.70627e+07,472999,2352.7,659.618,302.886,0,850.061,0,3171.64,2914.06,560.171,0,0,0,0,2047.91,-125786,-112927.0,-125786.0,12859.0,472999.0
02/04/2017 01:00,2,4,6,1,0,2941200,-3.9,92,0,0,0,6.01271e+08,0,0,458795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-130482,-130482.0,-130482.0,0,458795.0
02/04/2017 02:00,2,4,6,2,0,2944800,-4.4,92,0,0,0,3.31955e+08,0,0,1439.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1439.4
02/04/2017 03:00,2,4,6,3,0,2948400,-5,88,0,0,0,4.02832e+08,0,0,1432.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1120.51,-1120.5,-1120.5,0,1432.9
02/04/2017 04:00,2,4,6,4,0,2952000,-5.6,92,0,0,0,3.32141e+08,0,0,1426.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1426.3
02/04/2017 05:00,2,4,6,5,0,2955600,-5,92,0,1.06336e+09,0,7.1801e+08,0,2.24579e+08,1419.79,16407.8,3356.3,2896.82,0,4335.49,93.8569,20515.3,19946.8,3789.4,-430.587,0,0,0,15813.7,-83010.3,3714.6,-83440.9,87155.5,1419.8
02/04/2017 06:00,2,4,6,6,0,2959200,-5.6,88,0,7.68939e+08,0,1.22343e+09,0,1.71124e+08,1413.29,14328.8,3039.65,2568.38,0,3254.05,0,15188.4,14717.6,2824.1,0,0,0,0,13743.1,-177328,-107663.9,-177328.0,69664.1,1413.3
02/04/2017 07:00,2,4,6,7,0,2962800,-6.1,88,0,7.62322e+08,0,1.67707e+09,0,1.56612e+08,444321,13366.6,2820.31,2436.99,0,2549.68,0,12357.1,12141.6,2403.83,0,0,0,0,12878.2,-191195,-130240.7,-191195.0,60954.3,444321.0
02/04/2017 08:00,2,4,6,8,0,2966400,-6.1,88,0,2.19246e+09,3.99661e+06,1.6668e+09,0,3.00181e+07,444973,2197.8,750.667,393.787,0,765.694,0,2029.48,1630.49,459.674,-17751.1,0,0,0,1769.65,-171431,-179184.9,-189182.1,9997.2,444973.0
02/04/2017 09:00,2,4,6,9,0,2970000,-6.1,88,0,2.14388e+09,1.77267e+06,1.85985e+09,0,6.29742e+06,444367,0,127.72,0,0,548.732,-6400.63,496.183,593.654,121.976,-40446.3,0,0,0,0,-185149,-230107.7,-231995.9,1888.3,444367.0
02/04/2017 10:00,2,4,6,10,0,2973600,-6.1,85,0,2.14935e+09,2.35036e+06,2.44883e+09,0,6.78422e+06,544126,0,101.851,0,0,558.705,0,334.331,905.229,0,-29136.3,0,0,0,0,-198196,-225432.2,-227332.3,1900.1,544126.0
02/04/2017 11:00,2,4,6,11,0,2977200,-5.6,81,0,2.17104e+09,2.12261e+06,2.87031e+09,0,1.05475e+07,529661,0,208.301,0,0,609.792,0,602.608,1489.08,0,0,0,0,0,0,-219530,-216620.2,-219530.0,2909.8,529661.0
02/04/2017 12:00,2,4,6,12,0,2980800,-4.4,69,0,1.84623e+09,3.09364e+06,2.98412e+09,0,0,545093,0,0,0,0,0,-82.7164,0,0,0,-27723,0,-353.905,0,0,-245147,-273306.6,-273306.6,0,545093.0
02/04/2017 13:00,2,4,6,13,0,2984400,-4.4,78,0,1.82676e+09,0,2.81324e+09,0,0,545238,0,0,0,0,0,-42551.6,0,0,0,-70149.4,0,-690.947,0,0,-243655,-357046.9,-357046.9,0,545238.0
