Date Time,Month,Day,Day of Week,Hour,Minute,SecondsFromStart,SiteOutdoorAirDrybulbTemperature_Environment,SiteOutdoorAirRelativeHumidity_Environment,HeatingElectricity,HeatingNaturalGas,CoolingElectricity,ElectricityFacility,GasFacility,HeatingEnergyTransfer,WaterHeaterTotalDemandHeatTransferRate,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone3,TotalSensibleLoad,TotalCoolingSensibleLoad,TotalHeatingSensibleLoad,TotalWaterHeating
03/02/2017 12:00,3,2,4,12,0,5227200,4.4,51,0,3.54882e+06,0,5.80548e+08,0,0,94184.4,-34360.8,-2769.81,0,-95.2846,-624.468,-37850.4,-37850.4,0,94184.4
03/02/2017 13:00,3,2,4,13,0,5230800,4.4,53,0,1.35551e+06,0,5.4926e+08,0,0,91769.3,-40289,-4100.16,0,-2120.03,-1014.94,-47524.1,-47524.1,0,91769.3
03/02/2017 14:00,3,2,4,14,0,5234400,4.4,55,0,1.9261e+06,0,5.22177e+08,0,0,89185,-35956.1,-3880.06,0,-1614.38,0,-41450.5,-41450.5,0,89185.0
03/02/2017 15:00,3,2,4,15,0,5238000,3.9,57,0,4.60984e+06,0,4.92922e+08,0,0,86611.7,-26410.5,-2736.85,0,-3585.14,0,-32732.5,-32732.5,0,86611.7
03/02/2017 16:00,3,2,4,16,0,5241600,3.9,60,0,6.4808e+06,593737,4.99665e+08,0,0,86584.7,-15458.9,-1137.87,0,-4189.79,0,-20786.6,-20786.6,0,86584.7
03/02/2017 17:00,3,2,4,17,0,5245200,2.8,67,0,7.02397e+06,0,5.34271e+08,0,0,86610.6,-19515,-262.55,0,-4437.96,0,-24215.5,-24215.5,0,86610.6
03/02/2017 18:00,3,2,4,18,0,5248800,2.2,73,0,5.99453e+06,0,5.45282e+08,0,0,91822.3,-34484.9,-395.338,0,-1662.6,0,-36542.8,-36542.8,0,91822.3
03/02/2017 19:00,3,2,4,19,0,5252400,1.7,73,0,4.4054e+06,0,5.74934e+08,0,0,98140.5,-53183.8,-983.737,0,-2118.86,-1071.95,-57358.3,-57358.3,0,98140.5
03/02/2017 20:00,3,2,4,20,0,5256000,1.1,79,0,5.68304e+06,0,5.60963e+08,0,0,100561,-56188.9,-1177.77,0,-2688.34,-1336.84,-61391.8,-61391.8,0,100561.0
03/02/2017 21:00,3,2,4,21,0,5259600,0.6,85,0,7.38069e+06,0,5.25852e+08,0,0,97106.3,-55936.9,-965.35,0,-2364.25,-682.071,-59948.6,-59948.6,0,97106.3
03/02/2017 22:00,3,2,4,22,0,5263200,0.6,85,0,1.24447e+07,0,5.07184e+08,0,0,100310,-30031.4,0,0,0,0,-30031.4,-30031.4,0,100310.0
03/02/2017 23:00,3,2,4,23,0,5266800,0,82,0,3.83437e+07,0,3.63139e+08,0,0,94199.1,-3248.13,0,0,0,0,-3248.1,-3248.1,0,94199.1
03/03/2017 00:00,3,3,5,0,0,5270400,0,82,0,4.54142e+07,0,2.55641e+08,0,620286,84227.4,0,0,171.903,0,0,171.9,0,171.9,84227.4
03/03/2017 01:00,3,3,5,1,0,5274000,0.6,56,0,0,0,9.45118e+07,0,0,81645.1,0,0,0,0,0,0.0,0,0,81645.1
03/03/2017 02:00,3,3,5,2,0,5277600,0,56,0,0,0,6.10756e+07,0,0,449.317,0,0,0,0,0,0.0,0,0,449.3
03/03/2017 03:00,3,3,5,3,0,5281200,-0.6,59,0,0,0,7.2651e+07,0,0,445.705,0,0,0,0,0,0.0,0,0,445.7
03/03/2017 04:00,3,3,5,4,0,5284800,-2.8,56,0,0,0,6.10957e+07,0,0,442.121,0,0,0,0,0,0.0,0,0,442.1
03/03/2017 05:00,3,3,5,5,0,5288400,-3.9,63,14947.9,2.17972e+08,225596,1.01107e+08,0,2.29932e+07,438.566,-1522.11,449.725,2332.07,884.858,2923.44,5068.0,-1522.1,6590.1,438.6
03/03/2017 06:00,3,3,5,6,0,5292000,-3.9,60,3775.46,4.45652e+07,0,1.87877e+08,0,1.00821e+07,435.041,-10985.8,37.4512,1443.63,17.658,1289.06,-8198.0,-10985.8,2787.8,435.0
03/03/2017 07:00,3,3,5,7,0,5295600,-4.4,69,0,2.35969e+07,0,2.29182e+08,0,8.77117e+06,79088.1,-15029.4,0,1301.42,0,1136.71,-12591.3,-15029.4,2438.1,79088.1
03/03/2017 08:00,3,3,5,8,0,5299200,-3.9,66,0,3.28884e+07,0,4.04175e+08,0,0,100798,-8000.97,0,0,0,0,-8001.0,-8001.0,0,100798.0
03/03/2017 09:00,3,3,5,9,0,5302800,-3.9,60,0,5.1888e+07,0,4.49534e+08,0,0,98569.2,-11837.1,0,0,0,0,-11837.1,-11837.1,0,98569.2
03/03/2017 10:00,3,3,5,10,0,5306400,-2.8,63,0,3.11692e+07,0,4.71278e+08,0,0,94322.8,-25164,-124.598,0,0,0,-25288.6,-25288.6,0,94322.8
03/03/2017 11:00,3,3,5,11,0,5310000,-2.8,61,0,2.06685e+07,0,5.45664e+08,0,0,91610.2,-18731.1,-741.584,0,0,0,-19472.7,-19472.7,0,91610.2
03/03/2017 12:00,3,3,5,12,0,5313600,-2.2,56,0,1.40756e+07,0,5.86585e+08,0,0,94165.6,-28867.2,-1505.84,0,0,0,-30373.0,-30373.0,0,94165.6
03/03/2017 13:00,3,3,5,13,0,5317200,-2.8,53,0,1.58518e+07,0,5.57269e+08,0,0,91776.2,-46003.8,-3088.25,0,-850.669,-212.056,-50154.8,-50154.8,0,91776.2
03/03/2017 14:00,3,3,5,14,0,5320800,-3.3,55,0,1.65974e+07,0,5.28132e+08,0,0,89166.4,-50507.2,-3036.35,0,-2172.98,-225.523,-55942.1,-55942.1,0,89166.4
03/03/2017 15:00,3,3,5,15,0,5324400,-3.9,58,0,4.25319e+07,0,4.99022e+08,0,0,86618.5,-18961.6,-699.429,0,0,0,-19661.0,-19661.0,0,86618.5
03/03/2017 16:00,3,3,5,16,0,5328000,-3.9,53,0,3.0534e+07,0,4.99165e+08,0,0,86575.3,-14171,0,0,0,0,-14171.0,-14171.0,0,86575.3
03/03/2017 17:00,3,3,5,17,0,5331600,-5,57,0,8.09084e+07,0,5.34567e+08,0,0,86599.7,-9541.14,0,0,0,0,-9541.1,-9541.1,0,86599.7
03/03/2017 18:00,3,3,5,18,0,5335200,-5.6,63,0,6.71516e+07,0,5.45531e+08,0,0,91804.6,-22421.9,0,0,0,0,-22421.9,-22421.9,0,91804.6
03/03/2017 19:00,3,3,5,19,0,5338800,-6.1,48,0,7.33402e+07,0,5.80975e+08,0,0,98130.9,-46857.5,-10.2529,0,0,0,-46867.8,-46867.8,0,98130.9
03/03/2017 20:00,3,3,5,20,0,5342400,-7.2,52,0,6.73509e+07,0,5.61204e+08,0,0,100568,-44939.1,0,0,0,0,-44939.1,-44939.1,0,100568.0
03/03/2017 21:00,3,3,5,21,0,5346000,-7.2,52,0,7.83725e+07,0,5.26092e+08,0,0,97109.1,-43173.8,0,0,0,0,-43173.8,-43173.8,0,97109.1
03/03/2017 22:00,3,3,5,22,0,5349600,-8.3,54,0,9.46959e+07,0,5.07441e+08,0,0,100311,-23370.5,0,0,0,0,-23370.5,-23370.5,0,100311.0
03/03/2017 23:00,3,3,5,23,0,5353200,-8.9,56,0,1.21872e+08,0,3.63246e+08,0,0,94185.6,-2419.52,0,0,0,0,-2419.5,-2419.5,0,94185.6
03/04/2017 00:00,3,4,6,0,0,5356800,-9.4,59,0,3.79195e+08,0,2.57392e+08,0,9.55043e+06,84223.8,0,0,1035.18,372.419,1235.35,2642.9,0,2642.9,84223.8
03/04/2017 01:00,3,4,6,1,0,5360400,-9.4,62,0,0,0,9.80187e+07,0,0,81640,0,0,0,0,0,0.0,0,0,81640.0
03/04/2017 02:00,3,4,6,2,0,5364000,-10,64,0,0,0,6.09988e+07,0,0,449.316,0,0,0,0,0,0.0,0,0,449.3
03/04/2017 03:00,3,4,6,3,0,5367600,-9.4,64,0,0,0,7.2651e+07,0,0,445.704,0,0,0,0,0,0.0,0,0,445.7
03/04/2017 04:00,3,4,6,4,0,5371200,-10,64,0,0,0,6.10957e+07,0,0,442.12,0,0,0,0,0,0.0,0,0,442.1
03/04/2017 05:00,3,4,6,5,0,5374800,-10,70,42702,2.15089e+08,0,1.03619e+08,0,5.85717e+07,438.565,0,2089.71,3715.37,4779.77,6253.03,16837.9,0,16837.9,438.6
03/04/2017 06:00,3,4,6,6,0,5378400,-10.6,73,31427.6,6.86486e+07,0,1.86912e+08,0,4.39402e+07,435.04,-4456.48,1440.91,2914.6,3285.47,4585.39,7769.9,-4456.5,12226.4,435.0
03/04/2017 07:00,3,4,6,7,0,5382000,-10.6,73,22702.4,4.94137e+07,0,2.23803e+08,0,3.50217e+07,79084,-10368.5,1134.51,2347.78,2584.82,3662.3,-639.1,-10368.5,9729.4,79084.0
03/04/2017 08:00,3,4,6,8,0,5385600,-9.4,67,0,9.69432e+07,0,3.29231e+08,0,1.74534e+06,79202.5,-8121.81,0,484.612,0,0,-7637.2,-8121.8,484.6,79202.5
03/04/2017 09:00,3,4,6,9,0,5389200,-7.8,62,0,1.00912e+08,0,3.85156e+08,0,0,79087.9,-13834.5,0,0,0,0,-13834.5,-13834.5,0,79087.9
03/04/2017 10:00,3,4,6,10,0,5392800,-7.2,59,0,6.33646e+07,0,4.77235e+08,0,0,96825.1,-21819.3,0,0,0,0,-21819.3,-21819.3,0,96825.1
03/04/2017 11:00,3,4,6,11,0,5396400,-7.2,57,0,6.05032e+07,0,5.44338e+08,0,0,94283.3,-14356.7,0,0,0,0,-14356.7,-14356.7,0,94283.3
03/04/2017 12:00,3,4,6,12,0,5400000,-6.1,60,0,1.1679e+08,0,5.85147e+08,0,0,97095,-32194.4,-649.328,0,0,0,-32843.7,-32843.7,0,97095.0
03/04/2017 13:00,3,4,6,13,0,5403600,-5.6,57,0,8.6027e+07,0,5.61784e+08,0,0,96879.2,-32689.3,-665.153,0,0,0,-33354.5,-33354.5,0,96879.2
03/04/2017 14:00,3,4,6,14,0,5407200,-4.4,58,0,2.48534e+07,0,5.32683e+08,0,0,94021.6,-30457,-719.292,0,-335.349,0,-31511.6,-31511.6,0,94021.6
03/04/2017 15:00,3,4,6,15,0,5410800,-5,60,0,3.03757e+07,0,5.03349e+08,0,0,91697.6,-19088.2,0,0,0,0,-19088.2,-19088.2,0,91697.6
03/04/2017 16:00,3,4,6,16,0,5414400,-4.4,60,0,3.43647e+07,0,5.0348e+08,0,0,91565.7,-15979.6,0,0,0,0,-15979.6,-15979.6,0,91565.7
03/04/2017 17:00,3,4,6,17,0,5418000,-5,63,0,1.25709e+08,0,5.33346e+08,0,0,89183.1,-18661.6,0,0,0,0,-18661.6,-18661.6,0,89183.1
03/04/2017 18:00,3,4,6,18,0,5421600,-5,68,0,1.01347e+08,0,5.46301e+08,0,0,91556.8,-19082,0,0,0,0,-19082.0,-19082.0,0,91556.8
03/04/2017 19:00,3,4,6,19,0,5425200,-5,60,0,6.05933e+07,0,5.79865e+08,0,0,98903.3,-39267.3,0,0,0,0,-39267.3,-39267.3,0,98903.3
03/04/2017 20:00,3,4,6,20,0,5428800,-5.6,71,0,6.26776e+07,0,5.55772e+08,0,0,99418.3,-48562.4,0,0,-251.614,-480.426,-49294.4,-49294.4,0,99418.3
03/04/2017 21:00,3,4,6,21,0,5432400,-5.6,78,0,5.92369e+07,0,5.26093e+08,0,0,96919.9,-35486,0,0,0,0,-35486.0,-35486.0,0,96919.9
03/04/2017 22:00,3,4,6,22,0,5436000,-5.6,65,0,7.09021e+07,0,5.08768e+08,0,0,99260.8,-30497.8,0,0,0,0,-30497.8,-30497.8,0,99260.8
03/04/2017 23:00,3,4,6,23,0,5439600,-5.6,65,0,9.60629e+07,0,3.57483e+08,0,0,91817.7,-11939.5,0,0,0,0,-11939.5,-11939.5,0,91817.7
03/05/2017 00:00,3,5,0,0,0,5443200,-6.1,74,0,1.19927e+08,0,2.61817e+08,0,2.00693e+06,86609.1,0,0,435.432,0,121.146,556.6,0,556.6,86609.1
03/05/2017 01:00,3,5,0,1,0,5446800,-7.2,84,0,0,0,1.03632e+08,0,0,84070,0,0,0,0,0,0.0,0,0,84070.0
03/05/2017 02:00,3,5,0,2,0,5450400,-8.3,81,0,0,0,6.10958e+07,0,0,449.218,0,0,0,0,0,0.0,0,0,449.2
03/05/2017 03:00,3,5,0,3,0,5454000,-8.9,84,0,0,0,7.2651e+07,0,0,445.772,0,0,0,0,0,0.0,0,0,445.8
03/05/2017 04:00,3,5,0,4,0,5457600,-10,88,0,0,0,6.10957e+07,0,0,442.188,0,0,0,0,0,0.0,0,0,442.2
03/05/2017 05:00,3,5,0,5,0,5461200,-10.6,80,36409.5,3.41456e+08,0,1.03605e+08,0,5.95722e+07,438.633,0,2351.36,3509.39,5189.22,6109.21,17159.2,0,17159.2,438.6
03/05/2017 06:00,3,5,0,6,0,5464800,-11.1,80,36973.2,8.27051e+07,0,1.86985e+08,0,4.86936e+07,435.106,-3483.75,1796.85,2947.21,3975.6,4827.71,10063.6,-3483.8,13547.4,435.1
03/05/2017 07:00,3,5,0,7,0,5468400,-11.7,80,33763.3,5.64041e+07,0,2.23927e+08,0,3.98051e+07,79089,-9597.31,1484.64,2402.46,3232.59,3937.7,1460.1,-9597.3,11057.4,79089.0
03/05/2017 08:00,3,5,0,8,0,5472000,-10,70,0,9.38085e+07,0,3.29209e+08,0,1.98422e+06,79198.5,-8077.47,0,550.927,0,0,-7526.5,-8077.5,550.9,79198.5
03/05/2017 09:00,3,5,0,9,0,5475600,-8.3,54,0,1.04608e+08,0,3.78143e+08,0,0,79083.5,-11305.8,0,0,0,0,-11305.8,-11305.8,0,79083.5
03/05/2017 10:00,3,5,0,10,0,5479200,-7.2,50,0,5.38532e+07,0,4.12998e+08,0,882852,79184.9,-9088.46,0,245.141,0,0,-8843.3,-9088.5,245.1,79184.9
03/05/2017 11:00,3,5,0,11,0,5482800,-6.1,48,0,1.35671e+08,0,5.43552e+08,0,0,96797.6,-13422,-409.595,0,0,0,-13831.6,-13831.6,0,96797.6
03/05/2017 12:00,3,5,0,12,0,5486400,-5.6,46,0,7.58722e+07,0,5.7861e+08,0,0,96722.3,-23052.2,-1437.7,0,0,0,-24489.9,-24489.9,0,96722.3
03/05/2017 13:00,3,5,0,13,0,5490000,-4.4,48,0,4.03507e+07,0,5.43568e+08,0,0,91542.6,-31689.4,-2156.01,0,-33.8914,0,-33879.3,-33879.3,0,91542.6
03/05/2017 14:00,3,5,0,14,0,5493600,-4.4,48,0,1.30389e+07,0,5.19775e+08,0,0,91704.3,-29927.7,-2191.57,0,-917.722,0,-33037.0,-33037.0,0,91704.3
03/05/2017 15:00,3,5,0,15,0,5497200,-3.9,51,0,6.41343e+07,0,4.8523e+08,0,0,86584.4,-5695,-506.698,0,0,0,-6201.7,-6201.7,0,86584.4
03/05/2017 16:00,3,5,0,16,0,5500800,-5,63,0,1.79466e+07,0,4.84869e+08,0,0,86594.3,-9404.6,0,0,0,0,-9404.6,-9404.6,0,86594.3
03/05/2017 17:00,3,5,0,17,0,5504400,-5,60,0,8.6159e+07,0,5.1367e+08,0,0,86619,-3955.03,0,0,-6.58799,0,-3961.6,-3961.6,0,86619.0
03/05/2017 18:00,3,5,0,18,0,5508000,-6.1,65,0,7.87855e+07,0,5.25004e+08,0,0,91651,-8982.11,0,0,0,0,-8982.1,-8982.1,0,91651.0
03/05/2017 19:00,3,5,0,19,0,5511600,-7.2,68,0,8.24406e+07,0,5.52589e+08,0,0,96776.4,-28081.3,0,0,0,0,-28081.3,-28081.3,0,96776.4
03/05/2017 20:00,3,5,0,20,0,5515200,-7.8,71,0,1.00103e+08,0,5.29178e+08,0,0,96828.8,-30607.7,0,0,0,0,-30607.7,-30607.7,0,96828.8
03/05/2017 21:00,3,5,0,21,0,5518800,-8.9,74,0,1.22487e+08,0,4.94196e+08,0,0,91753.2,-31914.2,0,0,0,0,-31914.2,-31914.2,0,91753.2
03/05/2017 22:00,3,5,0,22,0,5522400,-8.9,74,0,6.08794e+07,0,4.81688e+08,0,0,96900.1,-9381.18,0,0,0,0,-9381.2,-9381.2,0,96900.1
03/05/2017 23:00,3,5,0,23,0,5526000,-9.4,74,0,2.63902e+08,0,3.59131e+08,0,5.12448e+06,91491.1,0,0,834.223,0,588.24,1422.5,0,1422.5,91491.1
03/06/2017 00:00,3,6,1,0,0,5529600,-10,74,0,2.74235e+08,0,2.51911e+08,0,1.53452e+07,81659.3,0,177.365,1424.21,1052.69,1595.94,4250.2,0,4250.2,81659.3
03/06/2017 01:00,3,6,1,1,0,5533200,-10.6,77,0,0,0,9.44991e+07,0,0,81619.1,0,0,0,0,0,0.0,0,0,81619.1
03/06/2017 02:00,3,6,1,2,0,5536800,-10.6,73,0,0,0,6.09097e+07,0,0,449.268,0,0,0,0,0,0.0,0,0,449.3
03/06/2017 03:00,3,6,1,3,0,5540400,-10.6,73,0,0,0,7.2651e+07,0,0,445.756,0,0,0,0,0,0.0,0,0,445.8
03/06/2017 04:00,3,6,1,4,0,5544000,-11.1,73,0,0,0,6.10957e+07,0,0,442.171,0,0,0,0,0,0.0,0,0,442.2
03/06/2017 05:00,3,6,1,5,0,5547600,-11.1,73,45001.6,2.09535e+08,0,1.04378e+08,0,6.9312e+07,438.616,0,2499.05,4233.05,6117.97,7085.84,19935.9,0,19935.9,438.6
03/06/2017 06:00,3,6,1,6,0,5551200,-11.1,73,36915.4,7.61068e+07,3.2636e+06,1.9267e+08,0,5.11028e+07,435.09,-3824.73,1655.41,3295.08,4181.2,5079.86,10386.8,-3824.7,14211.6,435.1
03/06/2017 07:00,3,6,1,7,0,5554800,-11.1,73,32314.6,5.57295e+07,0,2.31311e+08,0,3.96116e+07,79075.1,-10428.7,1266.63,2585.3,3211.9,3939.42,574.6,-10428.7,11003.3,79075.1
03/06/2017 08:00,3,6,1,8,0,5558400,-9.4,62,0,9.13929e+07,0,4.04641e+08,0,5.78141e+06,100777,-6619.53,0,1103.21,502.066,0,-5014.3,-6619.5,1605.3,100777.0
03/06/2017 09:00,3,6,1,9,0,5562000,-8.3,54,0,1.16011e+08,0,4.49741e+08,0,2.12526e+06,98564.7,-2539.23,0,590.113,0,0,-1949.1,-2539.2,590.1,98564.7
03/06/2017 10:00,3,6,1,10,0,5565600,-7.2,47,0,1.31513e+08,0,4.72268e+08,0,64609.1,94265.7,-17522.2,-108.77,17.8567,0,0,-17613.1,-17631.0,17.9,94265.7
03/06/2017 11:00,3,6,1,11,0,5569200,-6.7,47,0,3.24185e+07,0,5.45775e+08,0,0,91598.2,-11932.7,-455.544,0,0,0,-12388.2,-12388.2,0,91598.2
03/06/2017 12:00,3,6,1,12,0,5572800,-6.7,45,0,9.29605e+07,0,5.87068e+08,0,0,94105.6,-32111,-2106.39,0,0,0,-34217.4,-34217.4,0,94105.6
03/06/2017 13:00,3,6,1,13,0,5576400,-6.7,47,0,4.69936e+07,0,5.57489e+08,0,0,91781.4,-37470.1,-2617.23,0,-155.202,0,-40242.5,-40242.5,0,91781.4
03/06/2017 14:00,3,6,1,14,0,5580000,-6.7,47,0,3.03267e+07,0,5.28264e+08,0,0,89078.7,-41115.2,-3171.1,0,-2025.6,0,-46311.9,-46311.9,0,89078.7
03/06/2017 15:00,3,6,1,15,0,5583600,-6.7,45,0,1.12396e+08,0,4.99479e+08,0,0,86640.3,-10893.5,-1155.78,0,0,0,-12049.3,-12049.3,0,86640.3
03/06/2017 16:00,3,6,1,16,0,5587200,-6.7,45,0,1.06293e+08,0,4.99769e+08,0,0,86537.7,0,0,0,0,0,0.0,0,0,86537.7
03/06/2017 17:00,3,6,1,17,0,5590800,-7.2,45,0,7.99589e+07,0,5.34948e+08,0,0,86564.7,-15243.5,0,0,-2640.4,0,-17883.9,-17883.9,0,86564.7
03/06/2017 18:00,3,6,1,18,0,5594400,-8.3,47,0,7.00261e+07,0,5.46238e+08,0,0,91688.9,-28925.4,0,0,0,0,-28925.4,-28925.4,0,91688.9
03/06/2017 19:00,3,6,1,19,0,5598000,-9.4,51,0,7.95885e+07,0,5.8113e+08,0,0,98343.2,-44111.5,-145.779,0,-111.162,0,-44368.4,-44368.4,0,98343.2
03/06/2017 20:00,3,6,1,20,0,5601600,-10,53,0,5.45985e+07,0,5.61269e+08,0,0,100625,-42564.6,-0.407133,0,0,0,-42565.0,-42565.0,0,100625.0
03/06/2017 21:00,3,6,1,21,0,5605200,-10.6,61,0,8.25753e+07,0,5.26175e+08,0,0,97100.2,-40313.3,0,0,0,0,-40313.3,-40313.3,0,97100.2
03/06/2017 22:00,3,6,1,22,0,5608800,-11.1,64,0,9.99763e+07,0,5.10583e+08,0,0,98111.7,-20897,0,0,0,0,-20897.0,-20897.0,0,98111.7
03/06/2017 23:00,3,6,1,23,0,5612400,-11.1,67,0,3.12779e+08,0,3.64666e+08,0,1.00981e+06,94297.9,-197.247,0,280.008,0,0,82.8,-197.2,280.0,94297.9
03/07/2017 00:00,3,7,2,0,0,5616000,-11.7,70,0,3.02903e+08,0,2.5756e+08,0,1.16688e+07,84107.3,0,0,1420.19,412.671,1396.39,3229.3,0,3229.3,84107.3
03/07/2017 01:00,3,7,2,1,0,5619600,-12.2,73,0,0,0,9.44901e+07,0,0,81622.6,0,0,0,0,0,0.0,0,0,81622.6
03/07/2017 02:00,3,7,2,2,0,5623200,-12.8,76,0,0,0,6.10958e+07,0,0,449.312,0,0,0,0,0,0.0,0,0,449.3
03/07/2017 03:00,3,7,2,3,0,5626800,-12.8,76,0,0,0,7.2651e+07,0,0,445.731,0,0,0,0,0,0.0,0,0,445.7
03/07/2017 04:00,3,7,2,4,0,5630400,-12.8,73,0,0,0,6.10957e+07,0,0,442.147,0,0,0,0,0,0.0,0,0,442.1
03/07/2017 05:00,3,7,2,5,0,5634000,-13.3,76,39578.7,2.12018e+08,0,1.04239e+08,0,6.83438e+07,438.592,0,2365.81,4464.9,5476.37,7288.06,19595.1,0,19595.1,438.6
03/07/2017 06:00,3,7,2,6,0,5637600,-13.3,76,34593.8,7.39587e+07,4.15795e+06,1.93771e+08,0,4.9013e+07,435.066,-4415.73,1501.83,3449.42,3538.32,5138.93,9212.8,-4415.7,13628.5,435.1
03/07/2017 07:00,3,7,2,7,0,5641200,-13.3,73,30018.9,5.47816e+07,0,2.31548e+08,0,3.9044e+07,79070.3,-11137.8,1191.55,2765.17,2793.23,4096.31,-291.5,-11137.8,10846.3,79070.3
03/07/2017 08:00,3,7,2,8,0,5644800,-11.1,53,0,1.22277e+08,0,4.04974e+08,0,4.95682e+06,100770,-6747.43,0,1240.06,136.303,0,-5371.1,-6747.4,1376.4,100770.0
03/07/2017 09:00,3,7,2,9,0,5648400,-9.4,44,0,1.16333e+08,0,4.49778e+08,0,2.15867e+06,98563.2,-3818.86,0,599.321,0,0,-3219.5,-3818.9,599.3,98563.2
03/07/2017 10:00,3,7,2,10,0,5652000,-7.2,47,0,1.20943e+08,0,4.72229e+08,0,0,94244.9,-18948,-333.713,0,0,0,-19281.7,-19281.7,0,94244.9
03/07/2017 11:00,3,7,2,11,0,5655600,-6.1,46,0,2.73879e+07,0,5.45751e+08,0,0,91593.8,-12989.3,-758.299,0,0,0,-13747.6,-13747.6,0,91593.8
03/07/2017 12:00,3,7,2,12,0,5659200,-4.4,44,0,3.66433e+07,0,5.86708e+08,0,0,94082.7,-24294.6,-2228.61,0,0,0,-26523.2,-26523.2,0,94082.7
03/07/2017 13:00,3,7,2,13,0,5662800,-3.3,41,0,1.82682e+07,0,5.57178e+08,0,0,91780.6,-50021.8,-4196.19,-148.289,-2211.04,-1329.56,-57906.9,-57906.9,0,91780.6
03/07/2017 14:00,3,7,2,14,0,5666400,-2.8,41,0,1.38311e+07,0,5.28259e+08,0,0,89038.4,-34679.2,-3643.21,0,-1526.74,0,-39849.1,-39849.1,0,89038.4
03/07/2017 15:00,3,7,2,15,0,5670000,-2.2,43,0,2.90158e+07,0,4.99075e+08,0,0,86649.7,-5279.34,-1946.96,0,-648.369,0,-7874.7,-7874.7,0,86649.7
03/07/2017 16:00,3,7,2,16,0,5673600,-1.7,45,0,2.80804e+07,0,4.98998e+08,0,0,86540.5,0,0,0,-769.847,0,-769.8,-769.8,0,86540.5
03/07/2017 17:00,3,7,2,17,0,5677200,-2.2,45,0,5.94385e+07,0,5.34422e+08,0,0,86551.3,-17686,-261.909,0,-4726.31,0,-22674.2,-22674.2,0,86551.3
03/07/2017 18:00,3,7,2,18,0,5680800,-3.3,46,0,4.0996e+07,0,5.45776e+08,0,0,91643.9,-30617.2,-253.985,0,-1245.56,0,-32116.7,-32116.7,0,91643.9
03/07/2017 19:00,3,7,2,19,0,5684400,-5.6,65,0,4.0627e+07,0,5.80452e+08,0,0,98452.9,-34562.9,-9.28503,0,-970.845,0,-35543.0,-35543.0,0,98452.9
03/07/2017 20:00,3,7,2,20,0,5688000,-6.7,71,0,4.73529e+07,0,5.61155e+08,0,0,100648,-42756.5,-237.868,0,-352.913,0,-43347.3,-43347.3,0,100648.0
03/07/2017 21:00,3,7,2,21,0,5691600,-6.7,71,0,5.99436e+07,0,5.26047e+08,0,0,97067.7,-40748.3,-36.6515,0,0,0,-40785.0,-40785.0,0,97067.7
03/07/2017 22:00,3,7,2,22,0,5695200,-7.8,77,0,7.54518e+07,0,5.10476e+08,0,0,98117,-21455.3,0,0,0,0,-21455.3,-21455.3,0,98117.0
03/07/2017 23:00,3,7,2,23,0,5698800,-7.8,77,0,1.01768e+08,0,3.6329e+08,0,335663,94274.5,-194.922,0,92.9295,0,0,-102.0,-194.9,92.9,94274.5
03/08/2017 00:00,3,8,3,0,0,5702400,-8.3,77,0,3.54424e+08,0,2.57287e+08,0,8.10734e+06,84104.1,0,0,1180.41,0,1064.53,2244.9,0,2244.9,84104.1
03/08/2017 01:00,3,8,3,1,0,5706000,-8.9,81,0,0,0,9.44883e+07,0,0,81616.1,0,0,0,0,0,0.0,0,0,81616.1
03/08/2017 02:00,3,8,3,2,0,5709600,-8.9,77,0,0,0,6.10308e+07,0,0,449.313,0,0,0,0,0,0.0,0,0,449.3
03/08/2017 03:00,3,8,3,3,0,5713200,-9.4,81,0,0,0,7.2651e+07,0,0,445.729,0,0,0,0,0,0.0,0,0,445.7
03/08/2017 04:00,3,8,3,4,0,5716800,-10.6,84,0,0,0,6.10957e+07,0,0,442.145,0,0,0,0,0,0.0,0,0,442.1
03/08/2017 05:00,3,8,3,5,0,5720400,-10.6,84,35743.9,2.09544e+08,0,1.03184e+08,0,5.43793e+07,438.59,0,1681.23,3910.88,3902.48,6099.6,15594.2,0,15594.2,438.6
03/08/2017 06:00,3,8,3,6,0,5724000,-11.7,88,23504.1,6.17517e+07,0,1.89159e+08,0,3.75022e+07,435.064,-5557.53,1003.22,2974.67,2294.9,4160.55,4875.8,-5557.5,10433.3,435.1
03/08/2017 07:00,3,8,3,7,0,5727600,-9.4,74,19744.1,4.16265e+07,0,2.30799e+08,0,2.9022e+07,79065.3,-11727.3,739.837,2368.34,1705.98,3248.5,-3664.6,-11727.3,8062.7,79065.3
03/08/2017 08:00,3,8,3,8,0,5731200,-6.7,60,0,4.07243e+07,0,4.04256e+08,0,2.86718e+06,100763,-6947.67,0,796.29,0,0,-6151.4,-6947.7,796.3,100763.0
